day,month,year,max_temp,min_temp,mean_temp,day_duration,sun_duration,precip_sum,precip_hours,wind_speed,wind_direction,radiation,eva,weather,sea_ice_extent
31,8,1993,-0.2,-1.3,-0.7000000000000001,86400,260.48,0.0,0,1.9,137,5.07,0.39,71,6.449
1,9,1993,-1.5,-3.3,-2.5,86400,1900.83,0.1,1,1.9,69,5.5,0.35,71,6.348
2,9,1993,-0.2,-3.3,-2.1,86400,0.0,5.4,24,4.8,225,3.49,0.32,73,6.321
3,9,1993,-0.3,-3.6,-2.3,86400,0.0,0.1,1,4.5,111,4.74,0.31,71,6.304
4,9,1993,-0.2,-2.8,-1.6,86400,6.55,1.0,3,3.6,123,4.3,0.29,73,6.265
5,9,1993,-0.1,-2.2,-1.1,86400,0.0,2.0,8,3.1,222,3.23,0.28,73,6.205
6,9,1993,-2.2,-3.4,-2.9,86400,0.0,3.0,19,2.6,246,4.12,0.23,71,6.163
7,9,1993,-3.2,-4.8,-4.2,86400,0.0,0.1,1,2.3,259,4.09,0.19,71,6.162
8,9,1993,-4.8,-5.2,-5.0,86400,0.0,0.0,0,2.5,163,3.95,0.17,71,6.175
9,9,1993,-2.5,-5.7,-4.2,86400,3800.94,0.0,0,3.3,79,3.71,0.15,3,6.218
10,9,1993,-2.2,-6.1,-4.3,86400,1607.15,0.0,0,2.4,9,3.32,0.14,3,6.206
11,9,1993,-6.1,-8.4,-7.3,86400,23759.32,0.0,0,1.5,1,3.55,0.06,3,6.22
12,9,1993,-6.4,-6.7,-6.5,86400,0.0,0.0,0,4.6,275,2.69,0.08,71,6.201
13,9,1993,-6.2,-6.9,-6.5,86400,0.0,0.1,1,2.3,157,2.6,0.05,71,6.161
14,9,1993,-6.3,-7.7,-6.9,86400,0.0,0.0,0,1.1,113,2.36,0.01,3,6.189
15,9,1993,-6.9,-9.1,-8.0,86400,3224.67,1.1,6,2.5,258,2.05,0.01,73,6.189
16,9,1993,-8.2,-10.6,-9.5,86400,0.0,0.0,0,1.5,78,1.75,0.0,3,6.212
17,9,1993,-10.8,-11.9,-11.5,86400,0.0,0.0,0,2.4,66,1.5,0.0,3,6.295
18,9,1993,-11.2,-12.1,-11.7,86400,0.0,0.0,0,2.9,69,1.12,0.0,3,6.352
19,9,1993,-12.1,-13.9,-12.9,86400,0.0,0.0,0,3.2,80,0.91,0.0,3,6.365
20,9,1993,-14.1,-14.8,-14.4,86400,0.0,0.0,0,3.3,105,0.64,0.0,3,6.391
21,9,1993,-10.4,-14.4,-12.7,86400,0.0,0.0,0,2.3,101,0.37,0.0,3,6.341
22,9,1993,-6.7,-10.2,-8.2,86400,0.0,0.0,0,1.5,119,0.13,0.01,71,6.401
23,9,1993,-5.8,-10.1,-7.4,86400,0.0,0.9,4,3.3,232,0.0,0.01,73,6.457
24,9,1993,-4.2,-9.9,-6.3,86400,0.0,0.4,4,5.0,201,0.0,0.0,71,6.52
25,9,1993,-10.6,-13.4,-11.8,0,0.0,0.2,2,4.0,120,0.0,0.0,71,6.64
26,9,1993,-13.4,-14.9,-14.0,0,0.0,0.0,0,1.5,77,0.0,0.0,3,6.778
27,9,1993,-10.5,-15.8,-14.0,0,0.0,0.0,0,2.4,88,0.0,0.0,71,6.9
28,9,1993,-10.4,-11.4,-10.8,0,0.0,0.3,3,1.1,21,0.0,0.0,71,6.91
29,9,1993,-9.3,-11.4,-10.8,0,0.0,0.6,3,2.3,37,0.0,0.0,71,6.99
30,9,1993,-7.6,-10.4,-8.8,0,0.0,0.1,1,3.4,80,0.0,0.0,71,7.021
1,10,1993,-9.2,-11.3,-10.1,0,0.0,0.6,5,3.0,134,0.0,0.0,71,7.251
2,10,1993,-11.2,-15.7,-13.7,0,0.0,0.6,4,2.9,135,0.0,0.0,71,7.312
3,10,1993,-15.1,-16.4,-15.5,0,0.0,0.0,0,2.1,74,0.0,0.0,3,7.292
4,10,1993,-15.6,-17.6,-16.7,0,0.0,0.0,0,1.5,44,0.0,0.0,3,7.401
5,10,1993,-17.1,-18.5,-17.9,0,0.0,0.0,0,2.9,35,0.0,0.0,3,7.65
6,10,1993,-13.6,-17.0,-15.5,0,0.0,0.0,0,2.3,348,0.0,0.0,3,7.862
7,10,1993,-9.9,-13.8,-11.1,0,0.0,0.0,0,1.5,279,0.0,0.0,71,8.057
8,10,1993,-10.2,-16.2,-13.3,0,0.0,0.0,0,2.3,73,0.0,0.0,3,8.188
9,10,1993,-12.1,-16.9,-15.2,0,0.0,2.2,10,3.3,126,0.0,0.0,73,8.336
10,10,1993,-11.0,-15.8,-12.0,0,0.0,2.8,15,7.4,220,0.0,0.0,71,8.376
11,10,1993,-16.3,-19.8,-18.2,0,0.0,0.0,0,2.6,71,0.0,0.0,3,8.535
12,10,1993,-19.5,-20.5,-20.2,0,0.0,0.0,0,3.1,103,0.0,0.0,3,8.713
13,10,1993,-15.8,-19.2,-17.2,0,0.0,0.0,0,1.6,102,0.0,0.0,3,8.883
14,10,1993,-15.1,-16.9,-15.7,0,0.0,0.0,0,1.0,339,0.0,0.0,71,8.935
15,10,1993,-16.9,-19.2,-17.6,0,0.0,0.0,0,1.3,302,0.0,0.0,3,8.908
16,10,1993,-19.5,-22.6,-21.2,0,0.0,0.0,0,2.4,76,0.0,0.0,3,8.873
17,10,1993,-22.2,-23.2,-22.9,0,0.0,0.0,0,3.7,129,0.0,0.0,3,8.886
18,10,1993,-20.4,-22.8,-21.2,0,0.0,0.0,0,1.1,70,0.0,0.0,3,8.939
19,10,1993,-18.8,-23.4,-21.7,0,0.0,0.0,0,1.6,62,0.0,0.0,3,8.999
20,10,1993,-18.5,-18.7,-18.6,0,0.0,0.0,0,1.5,61,0.0,0.0,3,9.046
21,10,1993,-18.0,-19.3,-18.8,0,0.0,0.0,0,1.1,309,0.0,0.0,3,9.147
22,10,1993,-18.6,-21.9,-21.2,0,0.0,0.0,0,1.5,61,0.0,0.0,3,9.233
23,10,1993,-19.5,-22.0,-20.8,0,0.0,0.0,0,2.3,63,0.0,0.0,3,9.358
24,10,1993,-19.5,-22.1,-20.3,0,0.0,0.0,0,1.5,57,0.0,0.0,3,9.522
25,10,1993,-22.3,-23.8,-23.1,0,0.0,0.0,0,2.2,315,0.0,0.0,3,9.596
26,10,1993,-23.8,-25.4,-24.7,0,0.0,0.0,0,3.6,262,0.0,0.0,3,9.62
27,10,1993,-25.1,-27.7,-26.6,0,0.0,0.0,0,1.5,118,0.0,0.0,3,9.684
28,10,1993,-26.5,-28.5,-27.7,0,0.0,0.0,0,1.9,64,0.0,0.0,3,9.776
29,10,1993,-26.8,-29.6,-28.5,0,0.0,0.0,0,1.1,199,0.0,0.0,3,9.849
30,10,1993,-27.6,-29.5,-28.4,0,0.0,0.0,0,1.5,338,0.0,0.0,3,9.985
31,10,1993,-26.1,-29.0,-27.7,0,0.0,0.0,0,1.1,348,0.0,0.0,3,10.158
1,11,1993,-22.1,-26.0,-23.9,0,0.0,0.0,0,1.0,299,0.0,0.0,3,10.29
2,11,1993,-21.0,-25.2,-22.6,0,0.0,0.0,0,0.8,333,0.0,0.0,3,10.424
3,11,1993,-25.5,-30.0,-28.2,0,0.0,0.0,0,0.5,131,0.0,0.0,3,10.553
4,11,1993,-30.0,-32.0,-31.1,0,0.0,0.0,0,1.3,49,0.0,0.0,2,10.639
5,11,1993,-24.3,-32.2,-30.0,0,0.0,0.0,0,2.3,10,0.0,0.0,71,10.7
6,11,1993,-22.2,-24.0,-23.0,0,0.0,0.0,0,2.3,38,0.0,0.0,3,10.794
7,11,1993,-11.9,-21.9,-17.8,0,0.0,1.5,9,2.9,234,0.0,0.0,73,10.874
8,11,1993,-18.1,-23.9,-22.2,0,0.0,0.8,3,2.9,93,0.0,0.0,73,10.988
9,11,1993,-8.6,-22.1,-16.2,0,0.0,3.0,6,5.4,332,0.0,0.0,73,11.031
10,11,1993,-19.8,-23.9,-22.5,0,0.0,0.1,1,3.4,209,0.0,0.0,71,11.032
11,11,1993,-8.8,-18.8,-12.5,0,0.0,4.4,14,5.2,240,0.0,0.0,73,11.082
12,11,1993,-13.8,-23.6,-19.3,0,0.0,0.0,0,11.9,254,0.0,0.01,71,11.14
13,11,1993,-23.9,-27.1,-25.7,0,0.0,0.0,0,1.3,63,0.0,0.0,3,11.286
14,11,1993,-26.8,-29.0,-27.8,0,0.0,0.0,0,2.2,154,0.0,0.0,3,11.326
15,11,1993,-28.4,-29.5,-29.1,0,0.0,0.0,0,1.8,96,0.0,0.0,3,11.422
16,11,1993,-20.8,-28.2,-25.4,0,0.0,1.3,5,1.3,112,0.0,0.0,73,11.361
17,11,1993,-18.1,-27.0,-22.8,0,0.0,2.0,6,3.0,191,0.0,0.0,73,11.413
18,11,1993,-27.2,-28.8,-28.0,0,0.0,0.0,0,2.3,132,0.0,0.0,3,11.435
19,11,1993,-27.6,-30.5,-29.3,0,0.0,0.0,0,2.1,99,0.0,0.0,3,11.511
20,11,1993,-30.5,-31.7,-31.1,0,0.0,0.0,0,1.4,87,0.0,0.0,3,11.61
21,11,1993,-29.7,-32.0,-30.9,0,0.0,0.0,0,1.1,185,0.0,0.0,3,11.55
22,11,1993,-29.8,-32.2,-30.6,0,0.0,0.0,0,1.9,115,0.0,0.0,3,11.594
23,11,1993,-31.2,-32.8,-32.4,0,0.0,0.0,0,3.4,107,0.0,0.0,3,11.653
24,11,1993,-30.9,-32.5,-31.4,0,0.0,0.0,0,1.9,119,0.0,0.0,3,11.746
25,11,1993,-32.2,-33.5,-32.9,0,0.0,0.0,0,1.3,106,0.0,0.0,3,11.889
26,11,1993,-27.3,-33.5,-32.1,0,0.0,0.0,0,2.4,31,0.0,0.0,3,11.917
27,11,1993,-18.5,-26.5,-23.3,0,0.0,1.4,6,2.9,254,0.0,0.0,73,11.994
28,11,1993,-4.8,-25.9,-16.4,0,0.0,3.1,8,6.8,253,0.0,0.0,73,12.04
29,11,1993,-23.0,-24.9,-24.0,0,0.0,0.0,0,3.5,132,0.0,0.0,3,12.108
30,11,1993,-22.9,-27.8,-25.5,0,0.0,0.0,0,2.8,126,0.0,0.0,3,12.16
1,12,1993,-26.6,-28.2,-27.5,0,0.0,0.0,0,1.8,99,0.0,0.0,3,12.288
2,12,1993,-28.0,-30.6,-29.1,0,0.0,0.0,0,3.3,287,0.0,0.0,3,12.345
3,12,1993,-30.3,-33.0,-32.0,0,0.0,0.0,0,3.3,198,0.0,0.0,3,12.431
4,12,1993,-30.4,-33.2,-31.5,0,0.0,0.0,0,1.8,29,0.0,0.0,3,12.475
5,12,1993,-31.1,-34.1,-33.0,0,0.0,0.0,0,1.1,347,0.0,0.0,3,12.633
6,12,1993,-31.3,-33.3,-32.3,0,0.0,0.0,0,0.7000000000000001,107,0.0,0.0,3,12.69
7,12,1993,-32.3,-33.7,-33.0,0,0.0,0.0,0,1.5,96,0.0,0.0,3,12.772
8,12,1993,-30.5,-32.2,-31.2,0,0.0,0.0,0,1.0,77,0.0,0.0,3,12.97
9,12,1993,-28.3,-30.4,-29.7,0,0.0,0.0,0,1.5,59,0.0,0.0,3,13.033
10,12,1993,-27.6,-29.8,-28.4,0,0.0,0.0,0,1.5,24,0.0,0.0,3,13.147
11,12,1993,-29.9,-31.0,-30.4,0,0.0,0.0,0,1.3,52,0.0,0.0,3,13.225
12,12,1993,-28.2,-30.2,-29.4,0,0.0,0.0,0,1.5,93,0.0,0.0,3,13.246
13,12,1993,-25.0,-28.2,-26.5,0,0.0,0.0,0,1.5,96,0.0,0.0,3,13.188
14,12,1993,-25.2,-26.5,-25.9,0,0.0,0.0,0,1.8,103,0.0,0.0,3,13.281
15,12,1993,-24.5,-28.2,-25.6,0,0.0,0.0,0,3.3,81,0.0,0.0,3,13.354
16,12,1993,-28.5,-32.1,-31.0,0,0.0,0.0,0,1.5,100,0.0,0.0,3,13.414
17,12,1993,-30.5,-32.0,-31.1,0,0.0,0.0,0,1.1,93,0.0,0.0,3,13.453
18,12,1993,-31.2,-32.0,-31.5,0,0.0,0.0,0,1.3,63,0.0,0.0,3,13.59
19,12,1993,-31.9,-32.0,-31.9,0,0.0,0.0,0,1.1,74,0.0,0.0,3,13.645
20,12,1993,-30.6,-32.0,-31.1,0,0.0,0.0,0,1.9,71,0.0,0.0,3,13.783
21,12,1993,-30.9,-32.3,-31.4,0,0.0,0.0,0,1.8,52,0.0,0.0,3,13.678
22,12,1993,-32.3,-34.3,-33.2,0,0.0,0.0,0,1.3,56,0.0,0.0,2,13.68
23,12,1993,-33.8,-34.7,-34.3,0,0.0,0.0,0,1.6,24,0.0,0.0,3,13.623
24,12,1993,-33.0,-34.5,-34.1,0,0.0,0.0,0,1.8,31,0.0,0.0,3,13.631
25,12,1993,-25.5,-32.7,-29.3,0,0.0,0.0,0,1.0,44,0.0,0.0,71,13.786
26,12,1993,-24.4,-28.5,-26.5,0,0.0,0.0,0,1.6,32,0.0,0.0,3,13.867
27,12,1993,-28.0,-29.0,-28.4,0,0.0,0.0,0,1.3,23,0.0,0.0,3,13.903
28,12,1993,-29.0,-31.2,-30.0,0,0.0,0.0,0,1.1,32,0.0,0.0,3,13.886
29,12,1993,-31.6,-32.9,-32.4,0,0.0,0.0,0,1.3,32,0.0,0.0,3,13.927
30,12,1993,-31.5,-33.2,-32.1,0,0.0,0.0,0,0.8,117,0.0,0.0,3,13.977
31,12,1993,-32.9,-34.2,-33.8,0,0.0,0.0,0,1.5,98,0.0,0.0,3,13.967
1,1,1994,-31.5,-32.8,-32.4,0,0.0,0.0,0,0.8,93,0.0,0.0,3,14.095
2,1,1994,-25.7,-31.2,-28.6,0,0.0,0.0,0,1.3,232,0.0,0.0,71,14.11
3,1,1994,-25.3,-30.2,-27.7,0,0.0,0.0,0,1.8,236,0.0,0.0,71,14.042
4,1,1994,-30.4,-33.0,-31.7,0,0.0,0.0,0,1.1,115,0.0,0.0,2,14.168
5,1,1994,-29.0,-33.3,-31.7,0,0.0,0.0,0,2.3,37,0.0,0.0,3,14.231
6,1,1994,-26.5,-30.0,-28.6,0,0.0,0.0,0,1.8,72,0.0,0.0,3,14.295
7,1,1994,-25.8,-28.0,-26.8,0,0.0,0.0,0,1.1,125,0.0,0.0,3,14.381
8,1,1994,-28.0,-29.9,-29.1,0,0.0,0.0,0,3.1,42,0.0,0.0,3,14.322
9,1,1994,-21.0,-28.5,-24.7,0,0.0,0.0,0,1.1,67,0.0,0.0,3,14.397
10,1,1994,-19.2,-23.6,-21.1,0,0.0,0.0,0,1.5,78,0.0,0.0,3,14.476
11,1,1994,-22.2,-24.8,-23.3,0,0.0,0.0,0,1.6,69,0.0,0.0,3,14.515
12,1,1994,-24.0,-28.6,-26.5,0,0.0,0.0,0,0.8,74,0.0,0.0,3,14.58
13,1,1994,-28.8,-29.9,-29.5,0,0.0,0.0,0,0.8,79,0.0,0.0,3,14.595
14,1,1994,-29.6,-30.2,-30.0,0,0.0,0.0,0,1.0,67,0.0,0.0,2,14.617
15,1,1994,-28.8,-30.1,-29.4,0,0.0,0.0,0,1.0,52,0.0,0.0,3,14.685
16,1,1994,-27.9,-30.5,-29.5,0,0.0,0.0,0,2.3,360,0.0,0.0,3,14.757
17,1,1994,-27.9,-33.1,-31.3,0,0.0,0.0,0,2.1,68,0.0,0.0,3,14.807
18,1,1994,-33.1,-36.0,-34.6,0,0.0,0.0,0,1.1,87,0.0,0.0,3,14.895
19,1,1994,-36.0,-36.5,-36.4,0,0.0,0.0,0,1.3,63,0.0,0.0,3,14.865
20,1,1994,-33.8,-36.0,-35.0,0,0.0,0.0,0,1.8,78,0.0,0.0,3,14.894
21,1,1994,-22.3,-33.5,-27.4,0,0.0,0.0,0,1.5,62,0.0,0.0,3,14.948
22,1,1994,-25.4,-28.2,-26.5,0,0.0,0.0,0,1.9,77,0.0,0.0,3,14.933
23,1,1994,-28.3,-29.8,-29.1,0,0.0,0.0,0,1.3,70,0.0,0.0,3,15.021
24,1,1994,-29.0,-29.9,-29.5,0,0.0,0.0,0,1.1,85,0.0,0.0,3,15.054
25,1,1994,-26.8,-28.9,-27.7,0,0.0,0.0,0,1.8,77,0.0,0.0,3,15.089
26,1,1994,-28.0,-29.9,-29.1,0,0.0,0.0,0,0.5,70,0.0,0.0,3,15.141
27,1,1994,-23.9,-28.5,-25.7,0,0.0,0.0,0,1.6,68,0.0,0.0,3,15.255
28,1,1994,-23.5,-27.2,-25.4,0,0.0,0.1,1,1.5,97,0.0,0.0,71,15.299
29,1,1994,-22.9,-24.8,-23.4,0,0.0,0.0,0,0.8,123,0.0,0.0,3,15.359
30,1,1994,-24.7,-31.9,-28.1,0,0.0,0.0,0,0.8,12,0.0,0.0,3,15.4
31,1,1994,-32.0,-33.1,-32.6,0,0.0,0.0,0,1.5,12,0.0,0.0,3,15.397
1,2,1994,-32.5,-33.0,-32.7,0,0.0,0.0,0,1.3,28,0.0,0.0,3,15.409
2,2,1994,-31.2,-33.3,-33.0,0,0.0,0.0,0,1.6,30,0.0,0.0,3,15.42
3,2,1994,-21.4,-30.6,-25.0,0,0.0,0.2,2,2.1,41,0.0,0.0,71,15.438
4,2,1994,-18.5,-21.1,-19.7,0,0.0,0.0,0,0.7000000000000001,259,0.0,0.0,71,15.429
5,2,1994,-19.4,-27.2,-24.3,0,0.0,0.0,0,1.5,83,0.0,0.0,3,15.479
6,2,1994,-25.5,-28.1,-27.1,0,0.0,0.0,0,1.3,116,0.0,0.0,3,15.515
7,2,1994,-24.1,-26.0,-24.8,0,0.0,0.0,0,1.5,224,0.0,0.0,3,15.474
8,2,1994,-26.0,-29.0,-28.1,0,0.0,0.1,1,2.2,193,0.0,0.0,71,15.521
9,2,1994,-23.4,-31.0,-27.0,0,0.0,0.2,2,3.3,226,0.0,0.0,71,15.46
10,2,1994,-29.6,-31.9,-31.3,0,0.0,0.0,0,1.6,62,0.0,0.0,3,15.525
11,2,1994,-23.3,-29.2,-27.3,0,0.0,0.0,0,1.8,98,0.0,0.0,71,15.539
12,2,1994,-9.9,-26.0,-20.9,0,0.0,0.7000000000000001,4,6.3,241,0.0,0.0,71,15.541
13,2,1994,-6.6,-12.0,-9.0,0,0.0,2.7,13,4.6,228,0.0,0.0,73,15.549
14,2,1994,-11.2,-15.0,-12.4,0,0.0,0.4,4,2.5,224,0.0,0.0,71,15.579
15,2,1994,-15.8,-23.8,-21.1,0,0.0,0.0,0,1.4,131,0.0,0.0,3,15.492
16,2,1994,-23.5,-25.6,-24.6,0,0.0,0.0,0,1.8,80,0.0,0.0,3,15.507
17,2,1994,-23.5,-26.8,-24.5,0,0.0,0.0,0,1.5,162,0.0,0.0,3,15.549
18,2,1994,-26.6,-29.1,-28.0,0,0.0,0.0,0,0.8,298,0.0,0.0,3,15.581
19,2,1994,-27.9,-31.8,-30.6,0,0.0,0.0,0,1.3,114,0.0,0.0,3,15.624
20,2,1994,-29.8,-33.8,-32.2,0,0.0,0.0,0,1.8,140,0.0,0.0,3,15.701
21,2,1994,-34.0,-35.0,-34.7,0,0.0,0.0,0,1.3,117,0.0,0.0,3,15.77
22,2,1994,-31.6,-34.6,-33.4,0,0.0,0.0,0,2.3,68,0.0,0.0,3,15.738
23,2,1994,-24.6,-31.2,-27.0,0,0.0,0.0,0,2.6,72,0.0,0.0,3,15.686
24,2,1994,-23.7,-27.6,-24.8,0,0.0,0.0,0,2.5,126,0.0,0.0,71,15.682
25,2,1994,-28.1,-33.5,-31.4,0,0.0,0.0,0,1.9,37,0.0,0.0,3,15.613
26,2,1994,-33.2,-34.2,-33.7,0,0.0,0.0,0,0.8,90,0.0,0.0,3,15.592
27,2,1994,-32.6,-34.0,-33.4,0,0.0,0.0,0,1.4,182,0.0,0.0,3,15.641
28,2,1994,-31.9,-33.5,-32.9,0,0.0,0.0,0,2.1,138,0.0,0.0,3,15.679
1,3,1994,-31.5,-32.0,-31.8,0,0.0,0.0,0,1.1,358,0.0,0.0,3,15.675
2,3,1994,-31.6,-32.5,-31.9,0,0.0,0.0,0,1.0,288,0.0,0.0,3,15.765
3,3,1994,-32.5,-34.2,-33.4,0,0.0,0.0,0,1.0,258,0.0,0.0,3,15.729
4,3,1994,-33.5,-35.0,-34.1,0,0.0,0.0,0,1.5,252,0.0,0.0,3,15.735
5,3,1994,-34.7,-35.2,-34.9,0,0.0,0.0,0,1.1,136,0.0,0.0,3,15.711
6,3,1994,-23.4,-35.0,-30.6,0,0.0,1.4,7,2.3,195,0.0,0.0,73,15.658
7,3,1994,-14.4,-22.3,-18.7,0,0.0,4.8,21,2.1,179,0.0,0.0,73,15.634
8,3,1994,-10.6,-14.0,-11.4,0,0.0,0.9,7,1.3,225,0.0,0.0,71,15.601
9,3,1994,-10.6,-21.0,-16.0,0,0.0,0.0,0,2.9,317,0.0,0.0,71,15.491
10,3,1994,-22.0,-31.0,-28.0,0,0.0,0.0,0,2.5,359,0.0,0.0,3,15.502
11,3,1994,-31.1,-32.1,-31.5,0,0.0,0.0,0,2.1,322,0.0,0.0,3,15.55
12,3,1994,-32.2,-34.5,-33.3,0,0.0,0.0,0,1.5,356,0.0,0.0,3,15.521
13,3,1994,-34.2,-34.8,-34.5,0,0.0,0.0,0,1.6,18,0.0,0.0,3,15.559
14,3,1994,-33.5,-34.8,-34.3,0,0.0,0.0,0,1.1,335,0.0,0.0,3,15.589
15,3,1994,-29.3,-33.2,-31.4,0,0.0,0.0,0,3.4,217,0.0,0.0,3,15.607
16,3,1994,-29.6,-34.1,-32.4,0,0.0,0.0,0,5.6,266,0.0,0.0,3,15.562
17,3,1994,-34.2,-35.0,-34.6,0,0.0,0.0,0,3.0,89,0.0,0.0,3,15.498
18,3,1994,-33.9,-34.3,-34.2,0,0.0,0.0,0,3.1,112,0.0,0.0,3,15.475
19,3,1994,-33.0,-34.0,-33.8,86400,0.0,0.0,0,2.2,107,0.0,0.0,3,15.45
20,3,1994,-25.5,-32.8,-29.9,86400,0.0,0.0,0,1.8,94,0.02,0.0,3,15.368
21,3,1994,-21.8,-25.1,-22.9,86400,0.0,0.0,0,1.8,237,0.16,0.0,3,15.399
22,3,1994,-24.0,-27.5,-26.4,86400,11330.75,0.0,0,0.8,173,0.47,0.0,3,15.399
23,3,1994,-22.0,-26.0,-23.9,86400,0.0,0.0,0,6.1,252,0.6900000000000001,0.01,71,15.502
24,3,1994,-25.0,-29.1,-27.2,86400,4817.42,0.0,0,2.5,239,1.05,0.0,3,15.543
25,3,1994,-29.2,-30.2,-29.8,86400,1563.15,0.0,0,2.3,134,1.4,0.0,3,15.494
26,3,1994,-28.0,-31.0,-29.6,86400,14263.21,2.0,8,3.6,115,1.55,0.02,73,15.523
27,3,1994,-28.2,-31.6,-30.7,86400,63416.43,0.2,1,2.6,15,2.22,0.01,71,15.553
28,3,1994,-23.2,-32.2,-29.4,86400,41461.02,0.0,0,2.6,129,2.48,0.01,71,15.555
29,3,1994,-22.6,-23.7,-23.2,86400,0.0,0.0,0,2.0,28,2.49,0.02,3,15.551
30,3,1994,-22.8,-28.4,-25.5,86400,55490.16,0.0,0,3.3,318,3.37,0.02,71,15.485
31,3,1994,-27.5,-29.0,-28.3,86400,84294.82,0.0,0,1.3,180,4.19,0.02,2,15.478
1,4,1994,-26.8,-29.0,-28.1,86400,86335.48,0.0,0,1.4,89,4.82,0.02,0,15.47
2,4,1994,-23.5,-26.8,-24.7,86400,18140.65,0.0,0,0.7000000000000001,24,4.1,0.04,3,15.357
3,4,1994,-23.5,-26.3,-25.2,86400,74529.54,0.0,0,1.3,241,5.39,0.05,3,15.307
4,4,1994,-21.8,-24.7,-22.9,86400,6476.39,0.0,0,1.3,127,4.59,0.07,71,15.241
5,4,1994,-22.5,-24.2,-22.9,86400,9967.09,0.0,0,1.0,49,5.14,0.08,71,15.146
6,4,1994,-24.4,-25.4,-25.1,86400,82821.05,0.0,0,0.7000000000000001,360,7.16,0.07,3,15.142
7,4,1994,-25.4,-26.5,-25.8,86400,82838.36,0.0,0,1.1,36,7.74,0.08,3,15.095
8,4,1994,-26.5,-27.0,-26.7,86400,82855.56,0.0,0,0.8,40,7.76,0.09,3,15.076
9,4,1994,-26.3,-27.0,-26.6,86400,82872.64,0.0,0,0.5,28,8.78,0.1,3,15.088
10,4,1994,-24.0,-26.2,-25.5,86400,76038.74,0.0,0,0.8,83,9.28,0.12,3,15.116
11,4,1994,-19.1,-23.8,-21.6,86400,59.5,0.0,0,0.5,276,7.25,0.15,71,15.052
12,4,1994,-18.0,-23.8,-20.7,86400,49972.68,0.0,0,3.1,195,9.05,0.18,71,14.997
13,4,1994,-23.9,-25.5,-24.7,86400,82938.56,0.0,0,1.1,99,11.35,0.16,3,15.004
14,4,1994,-19.2,-25.5,-23.4,86400,52214.76,0.0,0,1.8,74,10.28,0.18,3,14.962
15,4,1994,-17.5,-19.3,-18.6,86400,15662.2,0.0,0,2.3,137,9.0,0.23,3,14.89
16,4,1994,-17.0,-18.0,-17.5,86400,33553.86,0.0,0,0.8,225,9.24,0.26,71,14.839
17,4,1994,-18.2,-22.7,-20.1,86400,63659.95,0.0,0,1.5,154,10.39,0.25,3,14.78
18,4,1994,-22.8,-24.4,-23.7,86400,83011.97,0.0,0,3.0,88,13.58,0.24,3,14.792
19,4,1994,-24.0,-24.8,-24.4,86400,83024.97,0.0,0,2.3,85,14.27,0.24,3,14.754
20,4,1994,-22.8,-23.9,-23.3,86400,83037.29,0.0,0,1.8,91,15.16,0.28,3,14.776
21,4,1994,-21.4,-22.8,-22.2,86400,83049.12,0.0,0,3.4,105,15.86,0.31,0,14.773
22,4,1994,-17.5,-21.4,-19.9,86400,82848.13,0.0,0,2.6,115,15.08,0.36,3,14.65
23,4,1994,-17.2,-17.8,-17.5,86400,27005.9,0.0,0,1.9,157,12.51,0.38,3,14.634
24,4,1994,-15.6,-17.7,-16.6,86400,34881.06,0.0,0,0.5,160,13.42,0.43,3,14.632
25,4,1994,-15.4,-16.1,-15.8,86400,36244.8,0.0,0,1.1,205,13.58,0.46,3,14.618
26,4,1994,-16.1,-17.2,-16.7,86400,55759.12,0.0,0,1.1,200,14.81,0.47,3,14.635
27,4,1994,-13.4,-18.0,-15.3,86400,37782.72,0.1,1,2.0,346,14.58,0.51,71,14.578
28,4,1994,-18.2,-20.1,-19.5,86400,77614.29,0.0,0,1.8,90,17.49,0.46,3,14.519
29,4,1994,-16.1,-19.0,-17.4,86400,11542.08,1.5,11,3.1,78,13.71,0.45,73,14.418
30,4,1994,-15.7,-20.1,-18.0,86400,58735.8,0.8,3,4.4,300,16.92,0.5,73,14.3
1,5,1994,-15.6,-18.0,-16.3,86400,51307.95,0.0,0,3.1,232,16.78,0.56,71,14.126
2,5,1994,-15.9,-17.3,-16.5,86400,83156.42,0.0,0,2.3,202,19.53,0.63,3,14.187
3,5,1994,-17.2,-17.7,-17.5,86400,79190.64,0.0,0,1.8,131,20.01,0.62,3,14.147
4,5,1994,-16.0,-17.7,-17.2,86400,52013.11,0.7000000000000001,6,2.6,211,18.97,0.61,71,14.099
5,5,1994,-14.5,-17.1,-16.0,86400,63513.96,0.7000000000000001,4,3.8,42,20.01,0.67,71,14.105
6,5,1994,-16.1,-17.2,-16.8,86400,64129.55,0.0,0,1.3,79,19.85,0.66,3,14.123
7,5,1994,-15.6,-16.3,-15.9,86400,49723.37,0.0,0,2.0,45,18.41,0.66,3,14.028
8,5,1994,-13.9,-15.6,-15.0,86400,83190.41,0.0,0,2.9,35,20.7,0.76,3,13.941
9,5,1994,-13.7,-14.4,-13.8,86400,83193.92,0.0,0,3.1,22,23.19,0.88,3,13.91
10,5,1994,-14.4,-15.1,-14.8,86400,51754.91,0.0,0,1.1,63,19.92,0.78,3,13.906
11,5,1994,-11.4,-14.2,-12.5,86400,58483.9,0.0,0,1.1,101,19.92,0.89,3,13.871
